Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,e0_st10,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reaccion10,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,producto10,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,productivity_specif10,Productividad_especifica_global
10,87.32728125777041,1.2916012071264977,0.42690149684976303,73.38483805814987,205.78381179920177,0.9,10,0.9213446161186508,1.0564986346974603,73.38483805814987,7.057417966078146e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.99720813341791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,161.5127750977884,0.0,1.9940536077706026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94053607770602
11,90.29540881288926,1.0823606899533706,1.8501163054701488,64.95184098151346,193.6518872105331,0.9,10,1.0174509811641292,0.9604008652646755,64.95184098151346,3.339072213021206e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.028070990603855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,184.63974658447268,0.0,9.70354518204439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.03545182044392
12,101.68096208004968,1.2356865842399722,2.316271260588566,57.35988465928021,181.01745700546957,0.9,10,1.0494234706021273,0.9523966117234773,57.35988465928021,9.260645595526094e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704565610231132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,179.51299812358585,0.0,12.207976956400834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.07976956400837
13,100.44495829276529,0.9220102565960057,0.524791511154839,46.51674624202885,214.62268938260777,0.9,10,0.9631495609924555,0.9148069073043489,46.51674624202885,4.993360603734245e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.90397750802654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,203.36791585920565,0.0,3.573878747413039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.73878747413038
14,90.80155591345499,0.8311057014987938,2.126678921820308,82.18626477753766,192.15403811863737,0.9,10,1.0677106591214294,1.0174477478402373,82.18626477753766,5.923447116852632e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.477413089393803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,181.48197154615863,0.0,10.38380054404569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.83800544045688
15,99.02246658146782,1.228184295938876,2.2217983693638472,54.00580690216037,199.06324822492215,0.9,10,1.0541512293451032,1.0321164816602424,54.00580690216037,1.5278903755573497e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.113701147305257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,182.9817606890299,0.0,11.355663048251984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.55663048251984
16,93.213240690023,0.8412449630345642,1.473739962238888,48.05277922174042,169.9620138082584,0.9,10,0.9899463527393147,1.0846174812421576,48.05277922174042,2.533643212642816e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.870447911649254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,139.61415035734095,0.0,5.84882826137529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.488282613752915
17,108.09828482245739,1.1757683727339328,2.0919344850978847,63.796799622979385,188.8049628933962,0.9,10,0.9541964035228098,0.9295657383062246,63.796799622979385,8.958507170425427e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44886184472639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,174.4269482216101,0.0,9.996465659124212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96465659124209
18,65.70421824973977,0.8741344766436338,0.3899769841052612,52.04497699953146,202.26201365366865,0.9,10,0.99469491473383,1.0533198464848448,52.04497699953146,4.864013272153234e-12,3.149220184283073e-12,1.6092060155113602e-12,4.3248056114203223e-13,3.255875523176243e-15,0.0,0.0,0.0,0.0,0.0,0.0,76.93086195454478,1.11470427585136,1.7216758673548547,3.369323964740486,12.536832587225444,0.0,0.0,0.0,0.0,0.0,0.0,171.90419167253492,343.80838334506984,515.7125750176048,687.6167666901397,859.5209583626746,859.5209583626746,859.5209583626746,859.5209583626746,859.5209583626746,859.5209583626746,0.0,2.234528345387653,4.405226330604389,6.465217568706001,8.27093058153589,8.983907444425437,0.0,0.0,0.0,0.0,0.0,71.8712595554035
19,92.56178958278309,1.2170231480854308,1.6055336121524306,67.43373689159303,167.21666901343744,0.9,10,1.0033192076890418,1.0209329475728355,67.43373689159303,7.793798551585946e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.553855223280664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,147.89857320134558,0.0,7.971312237888336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.71312237888337
20,115.06307004649565,0.7912295491305368,0.5518243626281829,62.53031931009828,198.53531884252365,0.9,10,1.0219366577806652,0.9858418707901266,62.53031931009828,2.7552876779711135e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55728460055568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,185.22389196561744,0.0,3.5925843147220577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.925843147220576
21,99.50063291446975,0.7057790610177102,1.443928115482955,62.67111979267575,177.81746413268732,0.9,10,0.9735463550885272,1.0472412665815634,62.67111979267575,9.334265056773177e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.644113321126174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,148.7739211980164,0.0,6.292218243814874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92218243814875
22,100.42859366904766,1.149215063328679,1.914687984906492,44.793183541088915,196.57048820143126,0.9,10,0.9405778832348974,1.0599476865254125,44.793183541088915,1.4727672627815018e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.822388580297165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,156.98969906197144,0.0,7.91981745418987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.19817454189868
23,119.90487770196485,1.1485656521090384,0.9682316385704364,54.973259880708035,183.51311439635106,0.9,10,0.9790676832718139,0.9931089216470572,54.973259880708035,4.783069752601736e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81576376506721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,162.82663488476464,0.0,4.546228190269031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.462281902690314
24,101.36871479258829,1.2753903022682156,0.744550300577491,59.98949087372509,214.35183150847476,0.9,10,0.9371759613946979,0.9574314644378237,59.98949087372509,1.4641635391305454e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00518377177367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,188.83528702470727,0.0,4.841286946104815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.412869461048146
25,94.006319417222,1.0092420202047576,2.0341854329429245,60.05103162093607,174.2872315848951,0.9,10,1.0865231845032006,1.0768956154543745,60.05103162093607,1.3601671197416088e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.70919104615889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,158.26084129794756,0.0,8.93664995117178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3664995117178
26,101.06614299969739,0.9759189479256422,0.38724897265400204,64.31468562526273,186.70885332813745,0.9,10,0.9975455234223854,0.9438410097331594,64.31468562526273,1.0979155883096293e-13,5.5492926244470805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8090921995086,7.707995100424785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.59932129471673,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,355.19864258943346,0.0,2.0225618651334902,3.7186921484956255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.327575410708434
27,90.36350449550507,1.2124339945000195,2.3837695701916557,66.72563085419739,208.30065131401707,0.9,10,1.0166008649761498,1.061446621784433,66.72563085419739,1.0157086927320443e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2788232213578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,179.55001802204393,0.0,11.75156066803996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.51560668039963
28,117.9821698805699,1.2158333408632458,1.7655238877138781,61.947042814218776,198.07480707590454,0.9,10,0.9580536541526686,1.0583597119923187,61.947042814218776,5.759646048582194e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.908343693771197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,161.37203779392277,0.0,7.718068927764809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1806892776481
29,89.10541465361142,0.8033652452612992,1.1385161410832942,52.46727154803005,197.99529485438853,0.9,10,0.9505590226293356,1.0018059940007666,52.46727154803005,9.546032591666214e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83340053817451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,169.08023467632157,0.0,5.311409771430517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.114097714305174
30,100.26307445296686,0.9733920667513358,2.3003811024486462,61.323650601450524,167.70624333381977,0.9,10,0.9200561123686712,1.0915020403529891,61.323650601450524,6.493945603670879e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.990425084068796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,127.22764933228324,0.0,7.956489503148962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56489503148961
31,102.63522196601475,0.8962896716242796,0.6781150374415423,51.362088163755026,200.3163256472831,0.9,10,1.0641067283048038,0.9955526990668334,51.362088163755026,5.229022344326238e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51152889644861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,192.69914601138993,0.0,4.055839719058037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55839719058037
32,102.33619944833906,0.8389768887541518,2.282734348670384,45.637390884793135,204.19888688978503,0.9,10,1.0711201224046665,0.9714761186244167,45.637390884793135,2.156294048296871e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.484973046364296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,202.62915297082975,0.0,10.961831129674476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.61831129674474
33,85.96307179404981,1.2713519892422092,0.12696464490926207,70.08934567620403,179.62394945257734,0.9,10,0.9270362603495214,1.0246997446944155,70.08934567620403,34.17770225093169,4.9262137588119e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656671942273851,305.4264773735853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25369402960936,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,292.5073880592187,0.0,25.855077954338423,0.9402868291082539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.932724876528411
34,94.934288457951,1.1342306185819389,0.5508787811665904,56.40094946158898,203.2838962753002,0.9,10,0.9465460764807937,1.0377760945665768,56.40094946158898,2.3014998858807362e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78518751551771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,166.87204291435222,0.0,3.2223894692733923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22389469273393
35,83.99863495894361,0.7329421558496092,0.29766152053716666,63.39635898363462,191.59976830979008,0.9,10,0.998044807601749,1.0000755470555565,63.39635898363462,4.241345074621262e-12,2.4870511189396458e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.912894344496,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.08963764393994,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,344.1792752878799,0.0,1.6885953318352986,2.7119330708322655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.763364172906524
36,114.93893516754503,0.8003642685129838,1.845810106205544,64.96818246560906,186.45700865182388,0.9,10,0.9468457245126101,0.9533273216531571,64.96818246560906,1.3962179785519671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79244597164083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,166.67037196324014,0.0,8.015909825643634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.15909825643632
37,100.5811474173284,1.2839925164210861,1.1943038631195386,60.93692495571208,193.47846019791024,0.9,10,1.0855206972898634,0.9359261812107521,60.93692495571208,4.61737123803126e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.223909239503822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,201.96292134665697,0.0,7.418586345181994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.18586345181993
38,106.87566187263364,0.8354768178656702,2.1279545090968317,67.46312385069086,193.26457666556402,0.9,10,1.0669723360202372,1.0250439566586393,67.46312385069086,4.0906118684194236e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.630214082939542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,181.0528806552844,0.0,9.718239406657277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.18239406657275
39,95.61300067825076,0.7162172799764212,0.5406005275515262,42.53250893763105,167.97993167742388,0.9,10,0.9511817737831187,1.0569328666083653,42.53250893763105,4.012013003911973e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99765654498193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,136.0554761600514,0.0,2.1259446596208145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25944659620815
40,96.30078743551059,0.7674217228279363,2.2201135382404624,73.18173111928067,186.17828781221198,0.9,10,1.0937551424105605,1.013112684204577,73.18173111928067,1.4304685689918403e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.329618276696188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,180.8980546657657,0.0,10.438663551465895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.38663551465896
41,98.37855068492429,1.237404144074784,0.7051864544765398,51.051573499078735,152.33364798775898,0.9,10,0.956069597413246,0.956333796309756,51.051573499078735,2.3328178395171844e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29316686295193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,137.0624075605472,0.0,3.401629065958849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.016290659588485
42,95.85237123586265,1.2173470732189795,1.144054651170971,62.068092137832785,152.97134099616596,0.9,10,1.0651553111213747,0.9791901906810003,62.068092137832785,1.7463597118905958e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27292762625006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,149.76090863236215,0.0,5.49119297659185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91192976591848
43,87.52164458571993,1.2623274601929464,2.0703739306758298,54.779263040422364,136.52923795597513,0.9,10,0.9084208422933743,1.0431433937874668,54.779263040422364,7.340908166170465e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.765310970929708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,107.00676960833826,0.0,5.702371240961999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.02371240961999
44,102.12433521795003,1.0297500946052311,1.6782063173665651,54.870215852481195,194.86349921315866,0.9,10,1.0413021564671365,0.9866765769543286,54.870215852481195,3.272750820413115e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.888689765582313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,185.08659070064053,0.0,8.860612742001766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.60612742001766
45,104.25311314826443,1.0958656610448205,1.2080065877544393,63.62902293639214,192.14777163740357,0.9,10,1.0944742442876336,1.007484661968193,63.62902293639214,2.369683342258036e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6908885095649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,187.86460537196297,0.0,7.929825227792321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.29825227792323
46,91.68232121271467,0.76959729689166,0.11824962136614563,67.52400475224456,194.52350970073755,0.9,10,1.0180673440786179,1.0284692351865103,67.52400475224456,8.187330997517567,2.1045567804189493e-12,2.9615822186724613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8427226828993,245.15515441733106,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.30049698703013,346.60099397406026,519.9014909610904,519.9014909610904,519.9014909610904,519.9014909610904,519.9014909610904,519.9014909610904,519.9014909610904,519.9014909610904,0.0,9.712671102214887,1.317885139589808,1.5381797525518721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84361777296685
47,110.66393637845874,0.9424119489265689,0.8971447629207752,61.22671837510144,205.53383996943762,0.9,10,1.085924659806315,1.0615901883156096,61.22671837510144,3.691304231947865e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06258674556766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,189.2207001662939,0.0,4.844039167164585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44039167164585
48,95.1645570360432,0.816316620983004,0.4566232685115108,66.0183896313501,187.62770152092398,0.9,10,1.0756456219606991,0.959395721228,66.0183896313501,1.0992419292785765e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39505353136522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,189.32628123157036,0.0,3.187576573722445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.875765737224455
49,89.45880736096363,0.8305164683277839,1.2663176722933573,49.87618984716332,184.96013507570038,0.9,10,0.993314530974687,0.9145636005231267,49.87618984716332,1.758727185106276e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09811902241442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,180.79795734816082,0.0,6.434521727377365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34521727377364
50,86.62206419935622,0.8706132102862547,0.2815707558967953,62.12728573225387,210.56431015181118,0.9,10,1.0394454705010647,0.9708943394749125,62.12728573225387,4.052294362730069e-12,3.552919328459292e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.82697608425984,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88830471436003,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,405.77660942872006,0.0,1.8816098909777075,3.0549262009195512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.021798908735732
51,84.34073628670129,0.9825715434753248,2.0821511040162246,69.79550471375984,202.65165406182794,0.9,10,1.033414625949121,1.092275912557118,69.79550471375984,2.1199727241586957e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.160309650760432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,172.55792495780318,0.0,10.055641679528582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.55641679528583
52,115.06688294987727,0.7657351211587353,1.9614643502763938,66.04167728612165,127.79100761350455,0.9,10,0.9757840104750423,1.061400820984906,66.04167728612165,6.587587266535481e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.783861784390847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,105.73458914082833,0.0,5.629012306121867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.290123061218665
