Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,producto0,producto1,producto2,producto3,producto4,producto5,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,Productividad_especifica_global
4810,100.07762395339704,0.9691127976223566,1.6285847770078201,40.34376977549495,167.64076178110483,0.9,5,1.055699019648483,1.056791167034992,40.34376977549495,2.29426007115641e-16,0.0,0.0,0.0,0.0,0.0,24.3821437141497,0.0,0.0,0.0,0.0,0.0,150.72076115641823,150.72076115641823,150.72076115641823,150.72076115641823,150.72076115641823,0.0,6.1816041658777685,0.0,0.0,0.0,0.0,30.908020829388846
4811,93.67409549849296,0.949365092899751,0.7015459330997957,76.43801774175331,193.02988790974516,0.9,5,0.9614667686922943,1.0700570264775568,76.43801774175331,2.743916353515368e-10,0.0,0.0,0.0,0.0,0.0,37.564104711344406,0.0,0.0,0.0,0.0,0.0,156.0969520292757,156.0969520292757,156.0969520292757,156.0969520292757,156.0969520292757,0.0,4.155481761878228,0.0,0.0,0.0,0.0,20.777408809391144
4812,88.57490476127714,0.9954057609495285,0.49265788664698845,59.405778208680076,172.04116060406474,0.9,5,1.0182847154216643,1.0843368607974633,59.405778208680076,1.3893266032123098e-12,0.0,0.0,0.0,0.0,0.0,63.7086998764768,0.0,0.0,0.0,0.0,0.0,145.4051794604818,145.4051794604818,145.4051794604818,145.4051794604818,145.4051794604818,0.0,2.2823441655912657,0.0,0.0,0.0,0.0,11.411720827956328
4813,103.04568521598912,0.872860950545143,0.9007229134129001,75.35877334606297,195.9039460697378,0.9,5,1.077137261118899,1.0537889979695318,75.35877334606297,5.426662435399245e-13,0.0,0.0,0.0,0.0,0.0,36.15378468193462,0.0,0.0,0.0,0.0,0.0,180.22004052678358,180.22004052678358,180.22004052678358,180.22004052678358,180.22004052678358,0.0,4.984818107212887,0.0,0.0,0.0,0.0,24.924090536064433
4814,97.96913644159194,0.8465949355291518,0.3760277561583357,63.57665022061714,192.4203208901136,0.9,5,1.0905134101706877,0.9461684103281496,63.57665022061714,1.3711157742253878e-11,6.710385055256471e-12,1.5583495532356731e-12,2.899023350823484e-15,0.0,0.0,77.56091663771609,1.9002682349382707,3.8827693652875133,16.71953347548632,0.0,0.0,199.59791959500765,399.1958391900153,598.793758785023,798.3916783800306,798.3916783800306,0.0,2.5734342533278904,5.0237841259197475,7.1846094208045805,7.978851193619639,0.0,27.925979177668736
4815,90.43126590167252,0.9506712424871119,2.357354382512717,68.17585424888891,204.90380597751724,0.9,5,1.0339459491886709,1.0061917535374068,68.17585424888891,2.129472318351309e-14,0.0,0.0,0.0,0.0,0.0,15.14511683711514,0.0,0.0,0.0,0.0,0.0,189.50017576379113,189.50017576379113,189.50017576379113,189.50017576379113,189.50017576379113,0.0,12.512295402000172,0.0,0.0,0.0,0.0,62.56147701000086
4816,90.61415848815145,0.7286242345868682,1.69845923767003,57.89292605487291,185.03062989877662,0.9,5,1.0507990729613326,0.9870886317644392,57.89292605487291,2.296820166494356e-15,0.0,0.0,0.0,0.0,0.0,22.235356097548774,0.0,0.0,0.0,0.0,0.0,177.27588718916235,177.27588718916235,177.27588718916235,177.27588718916235,177.27588718916235,0.0,7.972702861669269,0.0,0.0,0.0,0.0,39.863514308346346
4817,114.42776167143542,0.8345129438706769,2.087724020988938,64.5731320188234,175.16650931520053,0.9,5,0.920540702230683,0.9096337654958753,64.5731320188234,1.2461812628996124e-16,0.0,0.0,0.0,0.0,0.0,19.537580448112895,0.0,0.0,0.0,0.0,0.0,159.54015434329105,159.54015434329105,159.54015434329105,159.54015434329105,159.54015434329105,0.0,8.16580920892386,0.0,0.0,0.0,0.0,40.829046044619304
4818,103.00257138623238,0.9184362809829447,1.2019780878794881,64.7149730088387,189.31683363066858,0.9,5,1.0796508498126631,0.9336433775904367,64.7149730088387,3.113306908652723e-13,0.0,0.0,0.0,0.0,0.0,27.428048532855712,0.0,0.0,0.0,0.0,0.0,197.03076859671262,197.03076859671262,197.03076859671262,197.03076859671262,197.03076859671262,0.0,7.18355038495327,0.0,0.0,0.0,0.0,35.91775192476635
4819,96.7294760706565,0.9763002534516958,1.713836665330952,43.71784095659122,221.97639003006506,0.9,5,0.9872996966708816,0.9337321556987447,43.71784095659122,1.662835099910026e-17,0.0,0.0,0.0,0.0,0.0,24.747503470103823,0.0,0.0,0.0,0.0,0.0,211.23991402298842,211.23991402298842,211.23991402298842,211.23991402298842,211.23991402298842,0.0,8.535807027087658,0.0,0.0,0.0,0.0,42.6790351354383
4820,93.40161157035783,1.2880486843342802,1.902865142567151,59.725535239318674,187.81611098901791,0.9,5,1.0966791312726423,1.0228346778467767,59.725535239318674,1.868967512900311e-15,0.0,0.0,0.0,0.0,0.0,19.971541363302183,0.0,0.0,0.0,0.0,0.0,181.2380949821179,181.2380949821179,181.2380949821179,181.2380949821179,181.2380949821179,0.0,9.074817595959013,0.0,0.0,0.0,0.0,45.374087979795064
4821,109.14364442243786,1.034465521253476,1.866270885123041,58.92577972974426,172.4523581926609,0.9,5,0.9421889745574008,0.9677833450024131,58.92577972974426,1.698594425736807e-14,0.0,0.0,0.0,0.0,0.0,19.173352147212086,0.0,0.0,0.0,0.0,0.0,151.10245513951187,151.10245513951187,151.10245513951187,151.10245513951187,151.10245513951187,0.0,7.880857451495931,0.0,0.0,0.0,0.0,39.40428725747966
4822,100.96088463482737,1.11214613730013,0.6323159781225741,59.552737012333466,219.60058192471485,0.9,5,1.0528868758453442,1.076017971279378,59.552737012333466,1.9564510304206744e-11,0.0,0.0,0.0,0.0,0.0,45.458547847277046,0.0,0.0,0.0,0.0,0.0,193.3918569459003,193.3918569459003,193.3918569459003,193.3918569459003,193.3918569459003,0.0,4.254246255195422,0.0,0.0,0.0,0.0,21.271231275977108
4823,94.60876658866131,1.2961731473027618,0.43670012111357337,73.93721702118879,178.90034672965174,0.9,5,1.0576606681855716,0.9230078901569336,73.93721702118879,8.38293750605424e-13,0.0,0.0,0.0,0.0,0.0,73.53014707373306,0.0,0.0,0.0,0.0,0.0,184.49926165386123,184.49926165386123,184.49926165386123,184.49926165386123,184.49926165386123,0.0,2.509164866335067,0.0,0.0,0.0,0.0,12.545824331675334
4824,94.71919376692603,1.1867451359845682,1.1204937168655622,53.54428450511378,189.5266010507226,0.9,5,1.0554600703100583,1.0056924277839219,53.54428450511378,7.017121059607567e-14,0.0,0.0,0.0,0.0,0.0,30.583257020478744,0.0,0.0,0.0,0.0,0.0,179.01495400564065,179.01495400564065,179.01495400564065,179.01495400564065,179.01495400564065,0.0,5.853364600303071,0.0,0.0,0.0,0.0,29.266823001515355
4825,109.97589734768131,0.762677120854965,0.4441386440720161,67.34011332158332,174.6068532144398,0.9,5,0.9000663652432515,0.9002153075158559,67.34011332158332,1.0955183542078033e-09,0.0,0.0,0.0,0.0,0.0,55.932521592020585,0.0,0.0,0.0,0.0,0.0,157.12016777148972,157.12016777148972,157.12016777148972,157.12016777148972,157.12016777148972,0.0,2.8091021698886665,0.0,0.0,0.0,0.0,14.045510849443332
4826,86.09940776250917,0.8050303051702985,2.3551479877795254,76.52109027108975,159.2368451115703,0.9,5,1.089237061545446,1.0770102854249803,76.52109027108975,4.3872724255213405e-14,0.0,0.0,0.0,0.0,0.0,14.901420275097177,0.0,0.0,0.0,0.0,0.0,144.94012549897613,144.94012549897613,144.94012549897613,144.94012549897613,144.94012549897613,0.0,9.726598057313764,0.0,0.0,0.0,0.0,48.63299028656882
4827,114.06970395019438,0.7169124821162322,1.0975790901824425,78.09299135980118,204.68748599313085,0.9,5,0.9716900119589325,1.0536547864449153,78.09299135980118,2.4376662593524693e-13,0.0,0.0,0.0,0.0,0.0,30.431032889255867,0.0,0.0,0.0,0.0,0.0,169.88819245554336,169.88819245554336,169.88819245554336,169.88819245554336,169.88819245554336,0.0,5.582728429685505,0.0,0.0,0.0,0.0,27.913642148427524
4828,100.11629096413604,0.9501054924959249,2.157356544882283,60.73276855383541,157.8506229917623,0.9,5,1.029358911876464,1.098452640899223,60.73276855383541,7.990316318216602e-15,0.0,0.0,0.0,0.0,0.0,16.949923984599945,0.0,0.0,0.0,0.0,0.0,133.1295001029148,133.1295001029148,133.1295001029148,133.1295001029148,133.1295001029148,0.0,7.854283017662568,0.0,0.0,0.0,0.0,39.27141508831284
4829,79.67404723381316,1.2285587635112467,2.10092269119755,73.1224195719094,142.38487652888648,0.9,5,1.0285650216805804,1.0404464839517555,73.1224195719094,1.602393425667351e-11,0.0,0.0,0.0,0.0,0.0,13.874414684333633,0.0,0.0,0.0,0.0,0.0,126.68301088577714,126.68301088577714,126.68301088577714,126.68301088577714,126.68301088577714,0.0,9.130692268324797,0.0,0.0,0.0,0.0,45.65346134162399
4830,108.69012870513178,1.174769767875699,2.0182098442052454,60.99074014167882,215.1596251454838,0.9,5,1.0142349375715454,1.0983266170012875,60.99074014167882,1.4890208377203498e-14,0.0,0.0,0.0,0.0,0.0,17.812218441399917,0.0,0.0,0.0,0.0,0.0,178.81763497258663,178.81763497258663,178.81763497258663,178.81763497258663,178.81763497258663,0.0,10.039043455528878,0.0,0.0,0.0,0.0,50.19521727764439
