Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,Productividad_especifica_global
4676,81.62191590760862,1.2184153759842815,1.4970733498023325,53.29531553931663,205.51209574384384,0.9,8,1.0731442517525296,0.919517150028399,53.29531553931663,3.104582538009805e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.893767191801956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.86297959279943,215.86297959279943,215.86297959279943,215.86297959279943,215.86297959279943,215.86297959279943,215.86297959279943,215.86297959279943,0.0,9.859563121399617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87650497119697
4677,115.67366434405048,1.2994871767584657,1.4508532877188143,63.89855818101269,163.11721488777425,0.9,8,0.9456860583499278,0.9006558603589112,63.89855818101269,1.840514228473705e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.902555317095487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.14534508362516,154.14534508362516,154.14534508362516,154.14534508362516,154.14534508362516,154.14534508362516,154.14534508362516,154.14534508362516,0.0,7.745002720892858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.96002176714287
4678,94.60925666667261,1.007656450880721,1.1730480186873524,57.65466920032134,166.06873597490602,0.9,8,1.0352499706173872,1.042364091067545,57.65466920032134,7.534563374625923e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.289665039169634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.44178724170268,148.44178724170268,148.44178724170268,148.44178724170268,148.44178724170268,148.44178724170268,148.44178724170268,148.44178724170268,0.0,5.869662054115393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95729643292316
4679,95.9272529225617,0.971974837583848,1.3859474288476512,53.018147093411656,177.71132600984538,0.9,8,0.984006489694572,1.0989774832015378,53.018147093411656,1.432706402388434e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.864805232903908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.20783699665876,143.20783699665876,143.20783699665876,143.20783699665876,143.20783699665876,143.20783699665876,143.20783699665876,143.20783699665876,0.0,5.536783892518043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294271140144346
4680,105.03828958740809,0.9306692185495046,2.4575901830144784,68.10986881906513,195.87857532455195,0.9,8,1.0369794090638265,0.9384731142240563,68.10986881906513,1.7031704081453763e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.491761900370577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.79497237450025,194.79497237450025,194.79497237450025,194.79497237450025,194.79497237450025,194.79497237450025,194.79497237450025,194.79497237450025,0.0,11.811653209116676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4932256729334
4681,85.36927419183978,1.0608451022910437,0.5457240074721467,59.25514404448625,205.21224258823753,0.9,8,0.9852134975687286,1.080793895415649,59.25514404448625,8.194408303818408e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0378144210535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.35780152873102,168.35780152873102,168.35780152873102,168.35780152873102,168.35780152873102,168.35780152873102,168.35780152873102,168.35780152873102,0.0,3.3646114139208723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916891311366978
4682,99.36359179328848,0.989698757277571,2.152083104140948,63.217545981321905,183.2932742788354,0.9,8,0.9115255533598183,0.9322517363314801,63.217545981321905,2.2928343821682648e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52026557372452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.29640426249316,161.29640426249316,161.29640426249316,161.29640426249316,161.29640426249316,161.29640426249316,161.29640426249316,161.29640426249316,0.0,9.76354790076953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.10838320615623
4683,96.51061479448984,1.1746974615920798,2.1070813121583245,54.20445196560924,183.66593155205086,0.9,8,0.9146383425327604,0.948993068103432,54.20445196560924,2.6205819861854998e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73668582121089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.31529741856303,159.31529741856303,159.31529741856303,159.31529741856303,159.31529741856303,159.31529741856303,159.31529741856303,159.31529741856303,0.0,9.518927410148198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15141928118557
4684,84.58703162027638,1.2553486927841,0.3263676510492178,67.97280097957817,223.94832363011284,0.9,8,1.0670193673881103,0.9549340660369213,67.97280097957817,5.3547843206368695e-14,1.5319699091553652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.55868742765759,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.21081443791812,450.42162887583623,450.42162887583623,450.42162887583623,450.42162887583623,450.42162887583623,450.42162887583623,450.42162887583623,0.0,2.113490883517246,3.4237315504042045,0.0,0.0,0.0,0.0,0.0,0.0,25.677986628031533
4685,99.08510233713699,1.2551450008080756,2.312926347718524,58.69475716170564,184.23723160338247,0.9,8,0.939026581255378,0.9121698397600344,58.69475716170564,2.1134352909359995e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.374560897922496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.69550556527128,170.69550556527128,170.69550556527128,170.69550556527128,170.69550556527128,170.69550556527128,170.69550556527128,170.69550556527128,0.0,11.102463784077026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.81971027261622
4686,103.0260647667552,0.7975694580744419,0.7043706406684722,64.86210936323137,182.29631956390398,0.9,8,1.0174166510235991,1.0023837471856292,64.86210936323137,1.4708269912162781e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60359092563898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.52722105564945,166.52722105564945,166.52722105564945,166.52722105564945,166.52722105564945,166.52722105564945,166.52722105564945,166.52722105564945,0.0,3.7334935954657964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86794876372637
4687,86.56146794854102,1.0329785404898826,2.352050215151229,63.53615298754452,204.66273211553374,0.9,8,0.9900234900965904,1.0451882984225687,63.53615298754452,1.3631822081660277e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.338949111842908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.47461034798565,174.47461034798565,174.47461034798565,174.47461034798565,174.47461034798565,174.47461034798565,174.47461034798565,174.47461034798565,0.0,11.374613024387514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99690419510011
4688,81.03007588223328,1.212536574501595,0.11947655399182633,54.64191932816722,150.40662136631545,0.9,8,0.9383322818221999,0.9104935454326585,54.64191932816722,22.91930355238535,4.234633536778721e-13,5.4351961762153265e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.271902369550823,264.6735938177198,75.0,0.0,0.0,0.0,0.0,0.0,0.0,139.50483234308072,279.00966468616144,418.5144970292422,418.5144970292422,418.5144970292422,418.5144970292422,418.5144970292422,418.5144970292422,0.0,19.184090387024515,1.0259764129133662,1.2062831240885767,0.0,0.0,0.0,0.0,0.0,8.443981868620037
4689,77.03698121977982,1.2362837377046478,2.4315341317618517,64.66818734933976,174.17174083919747,0.9,8,0.9971257971208898,0.9814954700650829,64.66818734933976,2.3091677143956706e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.628037937169143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.25088509866634,159.25088509866634,159.25088509866634,159.25088509866634,159.25088509866634,159.25088509866634,159.25088509866634,159.25088509866634,0.0,10.886688001677756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.09350401342205
4690,108.97138598409339,1.2266506562055444,1.7575535868421486,67.48480456756208,174.3609563090168,0.9,8,0.9198969569130123,0.9054571813956925,67.48480456756208,3.104099678489889e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78337320487332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4274193941285,159.4274193941285,159.4274193941285,159.4274193941285,159.4274193941285,159.4274193941285,159.4274193941285,159.4274193941285,0.0,8.487688428229987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9015074258399
4691,99.28562011402958,0.9985552200840931,1.9885332007622616,56.77359334855999,208.5506045962626,0.9,8,0.9174335372698764,0.9729803384996134,56.77359334855999,7.93541747099301e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35851256029854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9801301972937,176.9801301972937,176.9801301972937,176.9801301972937,176.9801301972937,176.9801301972937,176.9801301972937,176.9801301972937,0.0,9.640221647369438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1217731789555
4692,96.17933876203958,0.9361930968305184,1.1721411393743968,77.93682642591176,220.04856333602163,0.9,8,0.9197504276028932,0.9794224732775395,77.93682642591176,3.357708678962211e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18478738929876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.97774624262803,185.97774624262803,185.97774624262803,185.97774624262803,185.97774624262803,185.97774624262803,185.97774624262803,185.97774624262803,0.0,6.161307146014938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.290457168119495
4693,99.83207018833019,0.9238330503743695,1.6501090547632693,80.1233675958898,203.0177579795042,0.9,8,0.9716227545754831,1.093646075726378,80.1233675958898,8.40319823733318e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.902343616770867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32948652450804,162.32948652450804,162.32948652450804,162.32948652450804,162.32948652450804,162.32948652450804,162.32948652450804,162.32948652450804,0.0,7.7660902289571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1287218316568
4694,84.66079147692787,0.7490912336975231,2.400650891765544,63.13257075745778,182.6486351140728,0.9,8,1.06689112177172,1.0984856222265653,63.13257075745778,9.061039133782781e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.195891049831607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.65578696492176,159.65578696492176,159.65578696492176,159.65578696492176,159.65578696492176,159.65578696492176,159.65578696492176,159.65578696492176,0.0,10.506510374506204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.05208299604963
4695,87.7185780757608,1.1952487710545336,0.5056874353054444,61.620282999350025,176.6579343838942,0.9,8,0.9904076920517574,0.9503651579463623,61.620282999350025,8.847072019568953e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58541629189021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.69109047355502,165.69109047355502,165.69109047355502,165.69109047355502,165.69109047355502,165.69109047355502,165.69109047355502,165.69109047355502,0.0,2.4515805267509587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61264421400767
4696,108.38536375321095,1.2221723959423771,2.296234122274954,71.5935866377701,212.83904328759482,0.9,8,1.0547227942410289,0.9427874355425087,71.5935866377701,1.3929288425315407e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.754398838309148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.2981162001091,214.2981162001091,214.2981162001091,214.2981162001091,214.2981162001091,214.2981162001091,214.2981162001091,214.2981162001091,0.0,13.6024305592043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.81944447363439
4697,123.68655151155423,0.9376766013289497,0.45257211730638286,64.00719403532177,146.4834244653982,0.9,8,1.0385310890745547,0.9612370642425868,64.00719403532177,3.0194341102701133e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88900707356547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.43607160025735,142.43607160025735,142.43607160025735,142.43607160025735,142.43607160025735,142.43607160025735,142.43607160025735,142.43607160025735,0.0,1.9541502528152068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.633202022521655
4698,105.96158673509315,0.8987134395536762,2.446252755148281,54.091361499483384,197.72437154690388,0.9,8,0.9059750126460554,0.9247028907437895,54.091361499483384,3.945776249767756e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.189274742904955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.34789879557692,174.34789879557692,174.34789879557692,174.34789879557692,174.34789879557692,174.34789879557692,174.34789879557692,174.34789879557692,0.0,11.478355731040837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.82684584832668
4699,108.03890285890522,0.7652371044694192,1.5989848155452404,61.05455394432942,190.00426757869633,0.9,8,0.944913884046914,1.073275876028783,61.05455394432942,1.5407316183233277e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46156521547801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.55206869535027,150.55206869535027,150.55206869535027,150.55206869535027,150.55206869535027,150.55206869535027,150.55206869535027,150.55206869535027,0.0,6.702652609071364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62122087257091
4700,91.41851358875154,1.0905371794174457,2.2828150505469558,75.71350535477904,156.93209450852953,0.9,8,1.0496174363270376,0.9280496165087538,75.71350535477904,9.674980754333306e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.039827549625528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.74016238659726,159.74016238659726,159.74016238659726,159.74016238659726,159.74016238659726,159.74016238659726,159.74016238659726,159.74016238659726,0.0,9.374517548454167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99614038763333
4701,90.15271883463292,0.96554675477913,1.869822402473714,48.21773733086443,200.39952730380816,0.9,8,0.909574691371685,1.071374471786145,48.21773733086443,5.842414495467594e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83189517450983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.12153565228815,153.12153565228815,153.12153565228815,153.12153565228815,153.12153565228815,153.12153565228815,153.12153565228815,153.12153565228815,0.0,7.350341117290642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.80272893832514
4702,95.14578421278496,1.163334667142883,2.2813426367385197,56.143501226541886,178.79398801065167,0.9,8,0.9840905221426132,0.9661470173515534,56.143501226541886,4.148671567912554e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.272284617370158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.9031319992218,163.9031319992218,163.9031319992218,163.9031319992218,163.9031319992218,163.9031319992218,163.9031319992218,163.9031319992218,0.0,10.732063741976376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.856509935811
4703,90.87953569308921,1.1161029193937464,0.7916809366321941,53.5498281069001,206.67927112620623,0.9,8,1.0153992506458198,1.0564668362124003,53.5498281069001,4.508376999931841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.02756273147351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78060422622065,178.78060422622065,178.78060422622065,178.78060422622065,178.78060422622065,178.78060422622065,178.78060422622065,178.78060422622065,0.0,4.701342694209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61074155367899
4704,107.79953270191783,1.181887423339158,1.4306851648624235,72.1548761965786,178.5848789017814,0.9,8,1.0244504338824574,1.0601923559235427,72.1548761965786,3.87330020635188e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.576266059377208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.30787416851823,155.30787416851823,155.30787416851823,155.30787416851823,155.30787416851823,155.30787416851823,155.30787416851823,155.30787416851823,0.0,6.319425163826287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55540131061029
4705,104.29710689516003,0.981569639640572,0.9369860001041896,56.319450881235824,177.75255203193726,0.9,8,0.9779004457821253,0.9770339224110758,56.319450881235824,4.525405502139499e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09503031316009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.11917938098628,160.11917938098628,160.11917938098628,160.11917938098628,160.11917938098628,160.11917938098628,160.11917938098628,160.11917938098628,0.0,4.3164590520413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.531672416330395
4706,90.27094656315599,1.0914218232481907,1.9174479793380208,69.02865472349235,213.42475955592806,0.9,8,0.919451074718566,1.0140209938943276,69.02865472349235,2.328058180955343e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.579736644056183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.16825011921736,174.16825011921736,174.16825011921736,174.16825011921736,174.16825011921736,174.16825011921736,174.16825011921736,174.16825011921736,0.0,9.37409681611043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99277452888346
4707,100.84124988692882,0.786206430494993,0.27081710395468145,45.40259175489551,180.20728808706306,0.9,8,1.0681733861152896,0.9933771878695057,45.40259175489551,1.0299841381354718e-12,1.1816019261685645e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00835562240381,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.39837387277356,348.7967477455471,348.7967477455471,348.7967477455471,348.7967477455471,348.7967477455471,348.7967477455471,348.7967477455471,0.0,1.5033259711086995,2.473589215376463,0.0,0.0,0.0,0.0,0.0,0.0,18.55191911532347
4708,92.30928017659458,1.2738388990887966,0.39654090629089694,70.11139222956645,205.7222823109794,0.9,8,1.0445672798783976,0.9687644652608478,70.11139222956645,6.484926032920526e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87687894571594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.63747153699015,199.63747153699015,199.63747153699015,199.63747153699015,199.63747153699015,199.63747153699015,199.63747153699015,199.63747153699015,0.0,2.8569889575646203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.855911660516963
4709,95.89924588747186,1.0663539822234422,1.2420440760948857,44.12177788162254,165.24719028863498,0.9,8,0.9684493707223133,0.9111369773652772,44.12177788162254,4.987568384242329e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41705454400462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.077421158214,158.077421158214,158.077421158214,158.077421158214,158.077421158214,158.077421158214,158.077421158214,158.077421158214,0.0,5.0315799317469825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25263945397587
4710,79.88497159668381,1.1631626299275815,1.0044585806054793,64.5954963817504,206.6544619552642,0.9,8,0.9197802291288715,0.9677046600321058,64.5954963817504,2.8862731075717794e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.310390470213385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.77812931609662,176.77812931609662,176.77812931609662,176.77812931609662,176.77812931609662,176.77812931609662,176.77812931609662,176.77812931609662,0.0,6.244284390993926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.954275127951405
4711,102.87077755470357,0.7637466157582159,0.03259055694822159,64.46666463540775,162.18774753251716,0.9,8,0.9990975975256913,1.0029903687029949,64.46666463540775,48.130234024474206,31.79380341354072,15.457372802607171,6.335820645843644e-15,1.2419608975255431e-15,2.43451788995057e-16,0.0,0.0,0.0,8.96694455582555,12.722677207210303,22.128658837105455,1087.144451008269,50.0,50.0,0.0,0.0,0.0,145.4024431018663,290.8048862037326,436.20732930559893,581.6097724074652,727.0122155093316,872.4146586111979,872.4146586111979,872.4146586111979,0.0,16.21538331107476,13.407559125781143,9.954916608576198,0.5142607763744106,0.6156097868720872,0.7087254847035672,0.0,0.0,3.89799016586962
4712,119.36280630094001,0.9959801575085124,0.3238273849727885,52.10328237644471,170.61219495918394,0.9,8,0.9109745566573889,1.0469533895292986,52.10328237644471,4.739988680879548e-11,1.3911473846828285e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6185440456259,39.33833869701201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.60769753068686,267.2153950613737,267.2153950613737,267.2153950613737,267.2153950613737,267.2153950613737,267.2153950613737,267.2153950613737,0.0,1.560499527526276,2.1384607970073364,0.0,0.0,0.0,0.0,0.0,0.0,16.038455977555024
4713,97.35193826269864,0.7602732270138963,0.21578482944604005,64.62371721183169,199.05091623333064,0.9,8,0.9353107120781659,1.0686265160148896,64.62371721183169,4.9728363408637314e-11,4.656312436130221e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2631516673354,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.7966041182085,313.593208236417,313.593208236417,313.593208236417,313.593208236417,313.593208236417,313.593208236417,313.593208236417,0.0,1.2130031033262418,1.5352412105495044,0.0,0.0,0.0,0.0,0.0,0.0,11.514309079121283
4714,95.1733653292742,1.1438779070185014,2.1482899562360287,78.6553246724604,203.84956454267362,0.9,8,0.9914269527564534,0.9611320935676534,78.6553246724604,1.5698227687681858e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.899301202106056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.24740787770017,189.24740787770017,189.24740787770017,189.24740787770017,189.24740787770017,189.24740787770017,189.24740787770017,189.24740787770017,0.0,10.57289364209554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.58314913676432
4715,101.33408474437321,0.7946082991419222,1.5851674176976287,49.4345747915724,172.38551983107223,0.9,8,1.0230865478662852,0.9112178777270492,49.4345747915724,4.711741763755387e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.724173285044202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.1940974022927,174.1940974022927,174.1940974022927,174.1940974022927,174.1940974022927,174.1940974022927,174.1940974022927,174.1940974022927,0.0,7.045497351681471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36397881345178
4716,89.54966328682572,0.8107388467980519,2.1226738933285576,53.12729633548864,182.7527312485563,0.9,8,1.0185713000878693,1.0643189155543857,53.12729633548864,7.219255111015745e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21164781072746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.4077242336159,157.4077242336159,157.4077242336159,157.4077242336159,157.4077242336159,157.4077242336159,157.4077242336159,157.4077242336159,0.0,9.145418612127818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16334889702254
4717,86.76163551559499,0.9591081651164305,2.037282630393791,59.83789250519399,187.3808727679373,0.9,8,0.9055382519935334,1.0677349807649685,59.83789250519399,3.2545876196766745e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.252277281256564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.02471674718493,143.02471674718493,143.02471674718493,143.02471674718493,143.02471674718493,143.02471674718493,143.02471674718493,143.02471674718493,0.0,8.290193486663446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.32154789330757
4718,110.45174883001502,0.7001444899262775,0.8572843888508682,62.85404924925791,191.44277719714933,0.9,8,1.0682386268699615,0.9063792956901063,62.85404924925791,2.2951634938200645e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.777817397943934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.06720748005537,203.06720748005537,203.06720748005537,203.06720748005537,203.06720748005537,203.06720748005537,203.06720748005537,203.06720748005537,0.0,5.236684813798271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.893478510386174
4719,87.48869682413181,1.242504028981347,0.6124705674947301,53.51390352408673,192.8238703476849,0.9,8,0.9811259569465413,1.0306595301633372,53.51390352408673,2.2514224644316066e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52764852966062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.20106679489382,165.20106679489382,165.20106679489382,165.20106679489382,165.20106679489382,165.20106679489382,165.20106679489382,165.20106679489382,0.0,3.5505999554131957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.404799643305566
4720,83.67968989073616,0.963459968552825,1.2405480335445842,62.06346620762046,189.63713858131766,0.9,8,0.9046773632581225,0.9172069992928472,62.06346620762046,4.9829865446446804e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306313332111216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3419162477488,168.3419162477488,168.3419162477488,168.3419162477488,168.3419162477488,168.3419162477488,168.3419162477488,168.3419162477488,0.0,6.925851483423086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40681186738469
4721,103.07389985704943,1.095906997827317,2.4958078333674663,63.68397324203801,168.29115640213556,0.9,8,0.986248517170365,0.9639176722430777,63.68397324203801,8.983360499677003e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623455703465567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.97092481086185,154.97092481086185,154.97092481086185,154.97092481086185,154.97092481086185,154.97092481086185,154.97092481086185,154.97092481086185,0.0,10.597421563915004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.77937251132002
4722,77.38098693175601,0.8332218871461374,0.8170181705121744,58.36579476799024,171.88321783795,0.9,8,1.0708003220765403,0.9149395169028868,58.36579476799024,6.32638279791513e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35727349378721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.04731674407304,181.04731674407304,181.04731674407304,181.04731674407304,181.04731674407304,181.04731674407304,181.04731674407304,181.04731674407304,0.0,4.600098042173894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80078433739114
4723,97.46889634897632,0.7373453655407411,0.6106945992230571,55.800163565492554,202.9628902011533,0.9,8,1.0633402574142976,1.0324742745270459,55.800163565492554,9.321621577420739e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94584403953946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.1274483180856,188.1274483180856,188.1274483180856,188.1274483180856,188.1274483180856,188.1274483180856,188.1274483180856,188.1274483180856,0.0,3.6216073065419674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97285845233574
4724,69.22648029308482,0.9307917190009505,2.2751852133839665,30.53655671487883,163.26061296306622,0.9,8,1.0771926251784174,0.9854407190333538,30.53655671487883,1.5008478914591932e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.492842267031415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6152581096798,160.6152581096798,160.6152581096798,160.6152581096798,160.6152581096798,160.6152581096798,160.6152581096798,160.6152581096798,0.0,10.367062114320182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.93649691456146
