Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
39,95.4761923755339,0.8472848270893298,0.3197109751371136,50.554624373038756,180.37613205453837,0.9,9,1.0833868579346952,0.9004576024035486,50.554624373038756,4.9635542260606804e-12,1.1653754434162065e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.68447068037328,18.936631566110666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.31782216977913,390.63564433955827,390.63564433955827,390.63564433955827,390.63564433955827,390.63564433955827,390.63564433955827,390.63564433955827,390.63564433955827,0.0,2.084847368526552,3.4685830323753026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.482955775190074
40,93.61365664538837,0.8778875776460099,0.02934911926559462,70.2549157304586,181.94433411998318,0.9,9,0.9116539636938159,0.9010206469615023,70.2549157304586,57.574228139191504,44.893540547924395,32.21285295665729,19.53216536539018,6.851477774123079,1.1386398818636047e-13,7.41047855545744e-17,0.0,0.0,0.0,6.782324176007122,8.476612734504435,11.309654142196866,17.04660763336206,35.694367541682126,1081.062631564027,250.0,0.0,0.0,0.0,165.68238090695118,331.36476181390236,497.04714272085357,662.7295236278047,828.4119045347559,994.094285441707,1159.7766663486582,1159.7766663486582,1159.7766663486582,0.0,24.428555257364803,21.716110614864146,18.708073067735526,15.194921577634876,10.445296121729028,0.8567029504270233,0.8223195750487148,0.0,0.0,4.933917450292289
41,95.45439930382935,0.9477707016783754,0.5870987461408923,48.31854368727365,196.31467747938237,0.9,9,0.9378314708439142,0.9663770293399544,48.31854368727365,9.798908787465242e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.78134545684377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,171.4642105773543,0.0,3.4443466524222273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.99911987180005
42,102.41025219042933,0.8622391539200683,1.7957168718268897,59.059316463013424,188.3769217010792,0.9,9,0.9600600909385187,1.0530595916464947,59.059316463013424,1.7862239114532452e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.899924269941803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,154.5666070679415,0.0,7.767195742619453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.90476168357507
43,96.65010729900428,1.2492425140090098,1.0242685785595627,53.89566613434481,171.45796617396567,0.9,9,0.9296217223309936,0.9344769708880448,53.89566613434481,2.599406925412032e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.184305615326885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,153.51041203667756,0.0,4.769728881880008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.92755993692006
44,93.15030861254604,0.7505490891429011,0.8330920302928386,53.884908604016765,177.22038500663086,0.9,9,1.0790529912654134,0.9314573233726637,53.884908604016765,2.2321697932725264e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.988587492708874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,184.77193058719894,0.0,4.995376766512667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.95839089861401
45,113.21332006726632,1.2857672948810894,0.23712493801430568,50.14483137588551,200.17400485964976,0.9,9,0.9714803246260759,1.0524356646278417,50.14483137588551,8.006796793768082e-15,4.1322173355011864e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.39340250380886,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.2986179419986,332.5972358839972,332.5972358839972,332.5972358839972,332.5972358839972,332.5972358839972,332.5972358839972,332.5972358839972,332.5972358839972,0.0,1.0841314895395797,2.0048852507944726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.041524631753017
46,115.88975237373066,0.8524468742786687,2.4794507912055797,61.010552517539715,201.8185400791114,0.9,9,1.081976520233841,1.0130999517233537,61.010552517539715,4.96811574665803e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.012860276821359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,193.98542977701098,0.0,13.843385714612587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.59047143151328
47,83.95914033404391,0.8972948699438007,0.45393577131282453,63.49601834584694,198.2114836544783,0.9,9,0.9616688306321856,1.0018545655819253,63.49601834584694,1.984942640337789e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5039828642413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,171.23485885782188,0.0,2.499633622721892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.496702604497024
48,89.45075076841188,1.0494003192816652,0.2945606497274583,70.68993688309845,198.83011018012797,0.9,9,1.0122876755690409,0.9987868838869579,70.68993688309845,4.115711794667934e-14,2.6079144238474512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.09154453216743,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.3659610303235,362.731922060647,362.731922060647,362.731922060647,362.731922060647,362.731922060647,362.731922060647,362.731922060647,362.731922060647,0.0,1.5229121575573765,2.5173713227820222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.397656243647184
49,86.00082899037172,1.1288649834332625,1.393943057674847,56.76097186338067,177.1715014684017,0.9,9,1.0624069534295437,0.9674442803610744,56.76097186338067,1.7550629797393565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31609474789134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,175.10611725917482,0.0,7.846629046765482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.61966142088936
50,92.52388157855779,1.0412155624447101,0.9494532669738485,59.268092890865724,186.44550544030295,0.9,9,1.083469508779536,0.904756331561688,59.268092890865724,1.3820522676271107e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.485798969384795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,200.9460578854271,0.0,5.662717586231956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.964458276087605
51,86.09359554533522,0.9540987952846314,0.9983165534724215,56.97431844473271,203.14085429101135,0.9,9,1.0109632185954613,1.0611517591959636,56.97431844473271,1.5103696996253514e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92691850577657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,174.17974110893627,0.0,4.84816812443657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63351311992913
52,96.63744427267133,1.0968698243101773,0.5305078091971187,88.66831985280967,169.56656109136895,0.9,9,0.9530088031603695,0.9851263142560138,88.66831985280967,2.9103353300881883e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52440799987692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,147.63445133162713,0.0,2.5226133228368175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.703519905531355
53,94.92995585522962,1.0712023551589018,1.9205022537414846,70.72756524352658,191.4931733898964,0.9,9,1.0235931126326117,1.090396299968073,70.72756524352658,5.139746543724629e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.349421716131108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,161.78520053985852,0.0,8.361242155623826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25117940061445
54,99.04160696535631,1.293103920499359,2.0718391577239323,60.33501951939542,186.87817340175056,0.9,9,1.076420768423891,0.9079392664902591,60.33501951939542,6.1127553086544585e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77566145781124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,199.40055353386487,0.0,11.217616514981579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.95854863483422
55,97.4479082851832,1.1758846729910333,0.7668762796976708,72.68824292693652,183.21447746081154,0.9,9,0.9814835687446459,0.9994962629186073,72.68824292693652,2.2264007281384212e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.57350459069967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,161.92136506138166,0.0,4.309456006972026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78510406274823
56,99.26370865082566,1.0576633823548496,2.1409377905959914,55.54305508629651,168.93817316477362,0.9,9,0.9087340730546134,0.9868290991275237,55.54305508629651,8.540873159797619e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00706662101833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,140.0119705601957,0.0,8.232576121455343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09318509309809
57,118.85967591413389,1.1380530196163714,0.836276646567214,54.76713363650026,229.3352557706528,0.9,9,1.0647829024698041,0.906298720750584,54.76713363650026,1.1261940147526271e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.43859504069491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,242.49513799192448,0.0,5.996626187133661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.96963568420293
58,84.73972438189092,0.9672084205913996,0.5605996163591229,47.13914166138131,170.255737485528,0.9,9,0.9804989915746881,1.0991959489304646,47.13914166138131,4.489657782692303e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4826415303704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,136.68356508147292,0.0,2.5556621956276495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00095976064884
59,91.60996283102698,1.2058393022340592,1.5628462364649973,66.76092867131092,170.39647168667082,0.9,9,0.9317350486707721,0.9427979600287459,66.76092867131092,9.179396900332376e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94951462842829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,151.5573160042907,0.0,7.9979524001592415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.98157160143317
60,87.75797393476611,0.956382945928465,2.3245694743881637,50.37498921187625,177.62767260845501,0.9,9,1.0855436269674077,1.0162649853644379,50.37498921187625,3.418065671299867e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.024980623278989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,170.76287353697708,0.0,11.365264143662536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.28737729296284
61,95.04226282694471,0.8668826228552087,1.995778829108139,65.73099227562852,178.72259983610627,0.9,9,1.0887577749700916,0.9703383970550176,65.73099227562852,4.536808954320659e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.491686673763677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,180.48039596546712,0.0,10.318067052743134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8626034746882
62,103.67317767155863,0.9215706907246939,0.9608737498702717,62.74809185023001,211.5069937245946,0.9,9,1.0145910298705751,0.9426855811802081,62.74809185023001,6.785302321771205e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.07108549804915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,204.8761459651082,0.0,6.59378784748192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.34409062733728
63,92.98518028354431,1.146773482649979,0.9208996388358958,58.55030865027487,212.7074954313308,0.9,9,1.0153630031676966,0.9821766974504402,58.55030865027487,7.547001044921943e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.729454709299915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,197.9051119073203,0.0,5.698480254408513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.286322289676626
64,90.73295816841184,1.1029761944789835,0.08525999755746892,56.9287838579669,193.69426552401393,0.9,9,0.9019215595414009,1.0418121266922307,56.9287838579669,27.30395185402481,1.1167210265416997e-13,1.5723432845834712e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617987959804037,388.57895695334315,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.91716308897222,301.83432617794443,452.7514892669167,452.7514892669167,452.7514892669167,452.7514892669167,452.7514892669167,452.7514892669167,452.7514892669167,0.0,17.511879082783484,0.7599109964049316,1.0124208012083988,0.0,0.0,0.0,0.0,0.0,0.0,8.099366409667192
65,104.38862002891074,1.0324509819490322,0.4525791126604139,72.37623353484197,173.17689823486728,0.9,9,0.9067008256784979,1.0124299858870967,72.37623353484197,1.0096069548711534e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.492289859063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,139.58266243208166,0.0,1.980112473451391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82101226106252
66,84.7621958862554,0.9227778561142443,1.3826626207138195,64.61980565092492,178.17043951204886,0.9,9,1.0989377194606156,0.9948436859982971,64.61980565092492,1.4481505968401173e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.730964376998866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,177.13174170530095,0.0,7.792530874076685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13277786669018
67,108.9424976610152,0.8013342481216552,2.147228221398127,70.61774014597513,145.27638919907,0.9,9,1.0647023007627339,0.995810453260858,70.61774014597513,1.3423775916658451e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8584922492703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,139.79416945085086,0.0,8.292210678383869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.62989610545482
68,113.7606081198318,1.0870988809148017,1.5953841259992192,65.58265228153242,165.6698742596018,0.9,9,1.094320401300059,1.0039087980447041,65.58265228153242,6.866345961443758e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6204172226989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,162.53102998258828,0.0,7.517478886205294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65730997584764
69,109.63904103784671,1.0170175569294573,0.14845928491949428,65.29539502143645,161.8251217158716,0.9,9,1.0554867193115611,0.9460577869672795,65.29539502143645,7.183298525008018,2.894054814599312e-13,4.225500286528849e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86712557239983,207.75195259095776,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.48884820519763,324.97769641039525,487.46654461559285,487.46654461559285,487.46654461559285,487.46654461559285,487.46654461559285,487.46654461559285,487.46654461559285,0.0,10.929405782840167,1.4597926605909628,1.637887421813838,0.0,0.0,0.0,0.0,0.0,0.0,13.103099374510702
70,70.43231237696571,1.2609719969489244,2.443868991233237,47.81114635854659,133.81830645708237,0.9,9,0.9227784741664712,0.9236599490879077,47.81114635854659,1.3542713769601069e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.648979405012613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,120.32153986210108,0.0,8.213646598542507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92281938688255
71,87.86964003680129,1.0666527027557842,0.9518484971552876,58.205238824374376,189.72162502638366,0.9,9,0.9165214028898027,0.9042709463628424,58.205238824374376,3.0304909250777353e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55261740097369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,173.06266176570082,0.0,5.008670103261814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07803092935632
72,90.11404869548161,1.272286161994367,0.6809986171615161,66.01126740552908,174.08613716220302,0.9,9,0.965785164111291,1.0423121489769278,66.01126740552908,2.2597324363540506e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52960808584792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,145.1741955059746,0.0,3.188566772466892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69710095220203
73,115.78056599907055,0.9859444046530426,1.683833141909256,71.03353485317356,195.99580399347442,0.9,9,0.9967510532558421,1.0887143636806587,71.03353485317356,4.5928328881102604e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13843553370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,161.49609807974525,0.0,7.294828843432291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.65345959089062
74,89.41704352552443,1.1943009374882467,2.262030722233009,46.36597277580211,181.1994155945893,0.9,9,1.0821578482963714,1.011314557896926,46.36597277580211,2.0034722159747183e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.657802250941014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,174.50330497580694,0.0,10.475769993364466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2819299402802
75,95.1090718608463,0.7961630495369122,2.3708350861686482,61.85977979787514,229.08957984665852,0.9,9,0.934318393112545,0.9668275108129206,61.85977979787514,1.721577470005454e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.107681134888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,199.24789598412394,0.0,13.188516106816108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.69664496134497
76,104.20008393939803,1.0669125385744225,2.3669813576713286,57.105056899899374,167.69025152740272,0.9,9,1.0774980385484387,1.097766642228643,57.105056899899374,1.8631141021481614e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.037903978664126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,148.13469378508748,0.0,9.23653701768991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12883315920918
77,95.19194234451611,1.2212201359518184,1.1446403566917696,61.87976509923766,189.53076072121905,0.9,9,1.0573280158485172,0.9374554151890089,61.87976509923766,1.1186403301650097e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6570755025312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,192.3894853406982,0.0,6.487136107681216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.38422496913095
78,100.72119362037566,1.1280715621345805,1.750603062974728,69.14631411023733,199.6391388648132,0.9,9,1.028322625739552,0.9362104516978192,69.14631411023733,6.246587648143498e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.787684284394725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,197.35316861181474,0.0,9.973535345288205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76181810759384
79,93.04698170695892,1.278207619733892,1.4444634701679815,60.21764926811427,188.49140749363704,0.9,9,0.9922591876831676,1.0829053813077532,60.21764926811427,1.8392869670955708e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94998428551995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,155.44211036528785,0.0,7.791590616846274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.12431555161646
80,107.38340967647468,1.202326306937806,1.2419779591622127,70.97218774661793,142.36947275301787,0.9,9,0.982123898223288,0.9203293432811422,70.97218774661793,1.6111155113425755e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2954427728135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,136.73585041059272,0.0,5.4055527566234485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64997480961105
81,87.81406146076796,0.8092050325285931,2.338504943438967,59.484728504616804,199.55896713594623,0.9,9,0.9981103349722923,1.0918293737144065,59.484728504616804,4.605005562165956e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86370481587078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,164.18653417561947,0.0,10.349822823944614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14840541550153
82,92.83672613814676,0.9912105799400303,2.160925200447257,47.13056557135863,212.4106348835182,0.9,9,1.0283894723474418,1.0302529298320549,47.13056557135863,2.534951604924353e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33587242268286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,190.82379575276696,0.0,11.007452702702544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.06707432432289
83,80.1245852911525,0.8443684588711917,1.4929372718287652,47.67254883309192,150.03564808239653,0.9,9,1.0366049441242726,0.9241400354724929,47.67254883309192,3.9331200726261096e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.805931104598884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,151.46505915180416,0.0,6.106001766800174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95401590120155
84,100.91727007492932,0.9589854350541047,1.9861473630754796,52.88141413187586,153.06972953172397,0.9,9,1.020021977080929,0.9500207145270724,52.88141413187586,9.64354898569942e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.246651690208317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,147.9136582862042,0.0,8.10634525158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.95710726424458
