Model,K,k,kd,e0,Si,Xopt,nlotes,V,Mbiocat,efinish0,efinish1,efinish2,efinish3,efinish4,efinish5,efinish6,efinish7,efinish8,efinish9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
56,10.0,1.0,0.46779140691482907,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2002810776297175e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
57,10.0,1.0,0.7401054281714509,18.0,200.0,0.9,9,1.0,1.0,18.0,2.712745363333585e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
58,10.0,1.0,0.6219670535653063,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0513392470617398e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
59,10.0,1.0,0.5159367672466713,18.0,200.0,0.9,9,1.0,1.0,18.0,5.286917655745208e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
60,10.0,1.0,0.8310458617585293,18.0,200.0,0.9,9,1.0,1.0,18.0,9.370401789267353e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
61,10.0,1.0,0.8172189236172849,18.0,200.0,0.9,9,1.0,1.0,18.0,1.7517418048631213e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
62,10.0,1.0,0.3506908534499609,18.0,200.0,0.9,9,1.0,1.0,18.0,1.6992498787227607e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
63,10.0,1.0,0.17372654367245113,18.0,200.0,0.9,9,1.0,1.0,18.0,2.589979310286306e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.20854937517916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057526197483995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057526197483995
64,10.0,1.0,0.54864683069496,18.0,200.0,0.9,9,1.0,1.0,18.0,1.398466046312327e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
65,10.0,1.0,0.6410528379489643,18.0,200.0,0.9,9,1.0,1.0,18.0,4.948594920710853e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
66,10.0,1.0,0.16619541356622913,18.0,200.0,0.9,9,1.0,1.0,18.0,3.890386051855033e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.32814628757143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507302719089487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507302719089487
67,10.0,1.0,0.7966245027993726,18.0,200.0,0.9,9,1.0,1.0,18.0,4.185783601975116e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
68,10.0,1.0,0.19828071201763026,18.0,200.0,0.9,9,1.0,1.0,18.0,4.745602777831582e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.914872301382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994943078533323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994943078533323
69,10.0,1.0,1.0814104879331576,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0606308888792898e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
70,10.0,1.0,0.358499958369414,18.0,200.0,0.9,9,1.0,1.0,18.0,9.172483028968976e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
71,10.0,1.0,0.3625478251037657,18.0,200.0,0.9,9,1.0,1.0,18.0,6.663272526891178e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
72,10.0,1.0,0.9694048539245977,18.0,200.0,0.9,9,1.0,1.0,18.0,4.3158557877536073e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
73,10.0,1.0,1.2247314017181787,18.0,200.0,0.9,9,1.0,1.0,18.0,1.806774832976463e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
74,10.0,1.0,0.473700638929913,18.0,200.0,0.9,9,1.0,1.0,18.0,8.181657544265511e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
75,10.0,1.0,0.3082140243218527,18.0,200.0,0.9,9,1.0,1.0,18.0,6.30279871735581e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
76,10.0,1.0,0.17817798143822502,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8988432756650026e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.69831902988986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073356018362459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073356018362459
77,10.0,1.0,0.618625556465357,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2693591073172553e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
78,10.0,1.0,0.8281841366235676,18.0,200.0,0.9,9,1.0,1.0,18.0,1.06618080951902e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
79,10.0,1.0,0.8660275762594947,18.0,200.0,0.9,9,1.0,1.0,18.0,1.9334209879558814e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
80,10.0,1.0,0.46080012489970773,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8888699208160758e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
81,10.0,1.0,0.5963365319157251,18.0,200.0,0.9,9,1.0,1.0,18.0,8.302517366886056e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
82,10.0,1.0,0.3283648388144371,18.0,200.0,0.9,9,1.0,1.0,18.0,9.903876252567381e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
83,10.0,1.0,0.1931146609064999,18.0,200.0,0.9,9,1.0,1.0,18.0,6.9779358790296205e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.75816125262645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795483301149285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795483301149285
84,10.0,1.0,0.5452147266659911,18.0,200.0,0.9,9,1.0,1.0,18.0,1.7136249781954354e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
85,10.0,1.0,1.100530949582964,18.0,200.0,0.9,9,1.0,1.0,18.0,2.6925025495094394e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.017839158278456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128
86,10.0,1.0,0.8637025658020118,18.0,200.0,0.9,9,1.0,1.0,18.0,2.8009568307946332e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
87,10.0,1.0,0.7104192058139895,18.0,200.0,0.9,9,1.0,1.0,18.0,9.723330777956258e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
88,10.0,1.0,0.42663539705784603,18.0,200.0,0.9,9,1.0,1.0,18.0,1.7318037910582283e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
89,10.0,1.0,0.9804457819036926,18.0,200.0,0.9,9,1.0,1.0,18.0,2.7910843079182017e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
90,10.0,1.0,1.1628090122930903,18.0,200.0,0.9,9,1.0,1.0,18.0,2.010104359455245e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
91,10.0,1.0,0.9650487156948702,18.0,200.0,0.9,9,1.0,1.0,18.0,5.125684057019131e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
92,10.0,1.0,0.3947581459019868,18.0,200.0,0.9,9,1.0,1.0,18.0,1.721000209844607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
93,10.0,1.0,0.2634465006867241,18.0,200.0,0.9,9,1.0,1.0,18.0,5.071050459170318e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
94,10.0,1.0,1.0569812083642445,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1890515557813959e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
95,10.0,1.0,0.11596221050008756,18.0,200.0,0.9,9,1.0,1.0,18.0,1.477713757294872e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.54643650885566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009085005245207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009085005245207
96,10.0,1.0,0.08466310210911229,18.0,200.0,0.9,9,1.0,1.0,18.0,0.8112016519290394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61111263850288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916540007328241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916540007328241
97,10.0,1.0,1.2420876824027927,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1075278563056391e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
98,10.0,1.0,1.2441599954976843,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0446639101655164e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
99,10.0,1.0,0.973656662438084,18.0,200.0,0.9,9,1.0,1.0,18.0,3.6489736142900285e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
100,10.0,1.0,1.137071760617948,18.0,200.0,0.9,9,1.0,1.0,18.0,4.306879279353843e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
101,10.0,1.0,0.24568968801568208,18.0,200.0,0.9,9,1.0,1.0,18.0,4.689316100546727e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.93781968142207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5262279774734056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5262279774734056
102,10.0,1.0,0.021657396446193976,18.0,200.0,0.9,9,1.0,1.0,18.0,13.6029886575844,9.205977315168804,4.808965972753203,0.41195463033760216,0.0,0.0,0.0,0.0,0.0,0.0,12.932405599088403,18.027861407404103,29.98379312776978,113.46350651468674,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,13.918524177179231,9.984545361884877,6.003243126477259,1.5864131607522702,0.0,0.0,0.0,0.0,0.0,4.128261255139407
103,10.0,1.0,1.2899144100459927,18.0,200.0,0.9,9,1.0,1.0,18.0,2.875123699956992e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
104,10.0,1.0,0.8299064125704309,18.0,200.0,0.9,9,1.0,1.0,18.0,9.864715914558885e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
105,10.0,1.0,0.32372320221438194,18.0,200.0,0.9,9,1.0,1.0,18.0,1.428777557259001e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
106,10.0,1.0,0.6476843939996462,18.0,200.0,0.9,9,1.0,1.0,18.0,3.668961735344011e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
107,10.0,1.0,1.080494097566881,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0926220725786204e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
108,10.0,1.0,0.1302710825262654,18.0,200.0,0.9,9,1.0,1.0,18.0,4.331556851147844e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.3891634255486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966236416948833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966236416948833
109,10.0,1.0,0.2890098008912627,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2535046541148098e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79214239373984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853
110,10.0,1.0,0.8849722148825647,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2096049677545718e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
111,10.0,1.0,0.6770394908221902,18.0,200.0,0.9,9,1.0,1.0,18.0,9.757967246590985e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
112,10.0,1.0,0.943373716012929,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2060472484324336e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
113,10.0,1.0,0.1130650010948481,18.0,200.0,0.9,9,1.0,1.0,18.0,9.737819208016089e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.1805198694692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662212364050613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662212364050613
114,10.0,1.0,1.2325855540923756,18.0,200.0,0.9,9,1.0,1.0,18.0,1.4478384606263886e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
115,10.0,1.0,1.2676933755839257,18.0,200.0,0.9,9,1.0,1.0,18.0,5.3799830316005654e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
