Model,K,k,kd,e0,Si,Xopt,nlotes,beta,kr,V,Mbiocat,e0_activity0,e0_activity1,e0_activity2,e0_activity3,e0_activity4,e0_activity5,e0_activity6,e0_activity7,e0_activity8,e0_activity9,Gamma0,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,et_activity0,et_activity1,et_activity2,et_activity3,et_activity4,et_activity5,et_activity6,et_activity7,et_activity8,et_activity9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reactivacion0,t_reactivacion1,t_reactivacion2,t_reactivacion3,t_reactivacion4,t_reactivacion5,t_reactivacion6,t_reactivacion7,t_reactivacion8,t_reactivacion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
30,10.0,1.0,1.3040407190566137,18.0,200.0,0.9,9,0.879309725576987,0.11948011006687148,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0724812296098567e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.930466213297742e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
31,10.0,1.0,0.273782511712896,18.0,200.0,0.9,9,0.870726729286315,0.18906297860491517,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.283242902172153e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4909837223909875e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
32,10.0,1.0,0.6968468929994529,18.0,200.0,0.9,9,0.8770881420258616,0.10074079754919203,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.218097195458839e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.99257495182591e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
33,10.0,1.0,1.0987726044329431,18.0,200.0,0.9,9,0.9324959822088952,0.34294875503657074,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.355658822075308e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.040185879735555e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
34,10.0,1.0,0.23777409545964923,18.0,200.0,0.9,9,0.9073664877937738,0.23453761334504095,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.152605625571109e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4674690126027996e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.06602676922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5375938260452255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5375938260452255
35,10.0,1.0,0.5943831838054328,18.0,200.0,0.9,9,0.8843254913203352,0.3512569395899543,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.197071471913754e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.154728649444757e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80597297679167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113865068446605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113865068446605
36,10.0,1.0,0.12519743711560183,18.0,200.0,0.9,9,0.8883043186632205,0.1480164550420086,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.465710858004667e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.70382795444084e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.92141798714744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978869820301997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978869820301997
37,10.0,1.0,1.2969992338593077,18.0,200.0,0.9,9,0.9493428083427207,0.11026197033024604,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3080414215654714e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.3544745588178483e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
38,10.0,1.0,0.11467970836684661,18.0,200.0,0.9,9,0.8599502745088683,0.31467928484585506,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.329852856151308e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.793735141072355e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.3966423256803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241404149106901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241404149106901
39,10.0,1.0,0.6525607981330539,18.0,200.0,0.9,9,0.9340083162094313,0.28500434362828264,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6357706248380492e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9443871247084884e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
40,10.0,1.0,0.7413973479815927,18.0,200.0,0.9,9,0.909127029434417,0.13776786068184887,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.425637903576365e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.566148226437457e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
41,10.0,1.0,0.7124248626045474,18.0,200.0,0.9,9,0.8877715550839951,0.20250359835177031,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.955481341234409e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.919866414221936e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
42,10.0,1.0,0.5032443109736293,18.0,200.0,0.9,9,0.880033547966034,0.27818013782763285,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.690068445865412e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.204212320255774e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
43,10.0,1.0,0.9235259060487234,18.0,200.0,0.9,9,0.9442919338092889,0.1480406848221276,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4668225975707367e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.640280675627326e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
44,10.0,1.0,0.3660442671120442,18.0,200.0,0.9,9,0.8531097045595784,0.1317721575310596,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.808819364189072e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.05587485554033e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
45,10.0,1.0,0.08820377196937637,18.0,200.0,0.9,9,0.865713114878775,0.24288353231986687,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005130785593718393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.09235414068693107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.776315418543014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011226080759116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011226080759116
46,10.0,1.0,1.096414068552056,18.0,200.0,0.9,9,0.9445641534160696,0.27136143481489466,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6995800067553874e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.059244012159697e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.017839158278456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128
47,10.0,1.0,1.0559054172762077,18.0,200.0,0.9,9,0.8592356096225968,0.11068028343736144,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.861138566302718e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2350049419344893e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
48,10.0,1.0,0.04906639770573486,18.0,200.0,0.9,9,0.918739498064278,0.17489792785117206,1.0,1.0,18.0,18.0,14.883579868641304,13.263579868641303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44656960298479487,0.27343515124264484,0.18343515124264512,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.038252853726307,4.921832722367607,3.301832722367612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.429981469294994,22.552656585636395,28.34005151438624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14538381445995,11.714966143378437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.955581437288362,5.341556893601604,4.493819015084292,0.0,0.0,0.0,0.0,0.0,0.0,5.987822131869869
49,10.0,1.0,0.959586667696708,18.0,200.0,0.9,9,0.9348373243020247,0.29357682798960444,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5328466387249864e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.359123949704976e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
50,10.0,1.0,0.6346412509511311,18.0,200.0,0.9,9,0.9035786651376858,0.2227280548869574,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.671453638516802e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.608616549330244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
51,10.0,1.0,0.24740488626735097,18.0,200.0,0.9,9,0.8917782157470955,0.11224774583251605,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0304068439790615e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.654732319162311e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.12769933983706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237747031893416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237747031893416
52,10.0,1.0,1.0901548286026932,18.0,200.0,0.9,9,0.9414828765806967,0.24686475000272937,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4375531111889767e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.987595600140158e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
53,10.0,1.0,0.10415957509899408,18.0,200.0,0.9,9,0.893387537200604,0.15853689951754926,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8318242557784427e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.297283660401197e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7834340363011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525142815578005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525142815578005
54,10.0,1.0,0.8221116400617415,18.0,200.0,0.9,9,0.8985842727024471,0.34643301829428463,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.790097011484988e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4022174620672978e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
55,10.0,1.0,0.11730567113800225,18.0,200.0,0.9,9,0.884767306516738,0.32214234168375666,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.433790314688639e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.338082256643955e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.7041258400219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984754295774868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984754295774868
56,10.0,1.0,0.46779140691482907,18.0,200.0,0.9,9,0.92752214650061,0.3451619413222513,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.668228209053986e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2002810776297175e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
57,10.0,1.0,0.7401054281714509,18.0,200.0,0.9,9,0.9337849168984659,0.15516043403587787,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.507080757407547e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.712745363333585e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
58,10.0,1.0,0.6219670535653063,18.0,200.0,0.9,9,0.9436900589113388,0.14352350384984225,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.840773594787443e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0513392470617398e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
59,10.0,1.0,0.5159367672466713,18.0,200.0,0.9,9,0.9091722075767037,0.26787634652470615,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9371764754140044e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.286917655745208e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
60,10.0,1.0,0.8310458617585293,18.0,200.0,0.9,9,0.9465066296532105,0.2267621832116843,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2057787718151964e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.370401789267353e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
61,10.0,1.0,0.8172189236172849,18.0,200.0,0.9,9,0.8835572190100613,0.2120382424579685,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.73189891590623e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.7517418048631213e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
62,10.0,1.0,0.3506908534499609,18.0,200.0,0.9,9,0.9453162546001969,0.2944384828668918,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.440277104015337e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.6992498787227607e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
63,10.0,1.0,0.17372654367245113,18.0,200.0,0.9,9,0.9262474337682846,0.36659415301474507,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4388773946035034e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.589979310286306e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.20854937517916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057526197483995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057526197483995
64,10.0,1.0,0.54864683069496,18.0,200.0,0.9,9,0.8624764962847419,0.17688073574172383,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.769255812846262e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.398466046312327e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
65,10.0,1.0,0.6410528379489643,18.0,200.0,0.9,9,0.8934887359616057,0.2991369924239805,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7492194003949185e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.948594920710853e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
